,Si,Fe,Ti,Cr,V,Al,Zr,W,Mo,Nb,Sn,Ta
23947,0.0,0.0,76.5,0.0,0.5,0.0,0.0,0.0,0.0,23.0,0.0,0.0
23981,0.0,0.0,90.5,0.0,0.0,0.0,0.0,0.5,9.0,0.0,0.0,0.0
23989,0.0,0.0,89.5,5.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
24056,0.0,0.0,81.1,0.0,18.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0
24062,0.5,0.0,89.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0
24068,0.6,0.0,79.9,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24083,0.0,0.0,68.5,0.0,21.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0
24084,0.0,0.0,86.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0
24187,0.0,0.0,74.0,1.5,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0
24189,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,2.5,21.5,0.0,0.0
24197,0.0,4.0,94.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24221,0.0,2.5,93.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
24236,0.0,0.0,84.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
24245,0.0,0.0,83.5,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
24248,0.0,0.0,90.2,0.0,0.0,0.0,0.0,0.8,9.0,0.0,0.0,0.0
24265,0.0,0.0,84.9,0.0,15.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
24284,0.0,4.0,92.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
24315,0.0,4.5,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0
24331,0.0,0.0,79.3,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2
24369,0.0,0.0,74.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
24383,0.0,0.0,86.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24423,0.0,0.0,79.2,0.0,20.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0
24424,0.0,0.0,83.3,0.0,16.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0
24438,0.0,1.0,84.5,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0
24444,0.8,0.0,89.2,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
24457,0.0,0.0,85.1,0.0,14.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0
24481,0.0,0.0,82.5,0.0,16.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0
24516,0.0,3.5,89.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
24520,0.0,0.0,90.5,0.0,7.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0
24540,0.0,1.0,90.5,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0
24559,0.0,0.0,90.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
24578,0.0,0.0,82.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0
24588,0.0,0.0,81.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
24589,0.0,1.5,81.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0
24594,0.0,0.0,69.5,0.0,20.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0
24606,0.0,0.0,72.5,0.0,17.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0
24704,0.0,0.0,83.0,0.0,16.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
24718,0.0,3.5,93.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24728,0.0,0.0,84.0,0.0,14.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0
24731,0.0,0.0,76.0,0.0,0.0,0.0,0.5,0.0,0.0,23.5,0.0,0.0
24732,0.0,0.0,90.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0
24752,0.0,0.0,80.5,0.0,18.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24779,0.0,0.0,78.5,0.0,18.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
24781,0.0,0.0,93.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24792,0.0,0.0,79.5,0.0,0.0,0.0,0.0,0.0,9.0,11.5,0.0,0.0
24794,0.0,0.0,88.5,0.0,0.5,0.0,0.0,0.0,11.0,0.0,0.0,0.0
24801,0.0,0.0,93.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
24811,0.0,0.0,85.5,0.0,0.0,2.5,0.0,0.0,12.0,0.0,0.0,0.0
24817,0.0,0.5,75.5,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
24818,0.0,0.0,87.0,0.0,12.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
24851,0.0,0.0,93.4,6.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
24871,0.0,0.0,81.5,0.0,0.0,0.0,0.0,0.0,8.0,10.5,0.0,0.0
24887,0.0,1.5,77.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0
24910,0.0,0.0,93.5,4.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
24917,0.0,0.5,80.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0
24918,0.0,0.0,80.5,0.0,2.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0
24926,0.0,0.0,74.1,0.0,0.0,0.0,0.0,0.4,0.0,25.5,0.0,0.0
24930,0.0,1.5,80.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0
24942,0.0,0.0,83.5,0.0,13.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0
24953,0.0,0.0,86.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0
24958,0.0,0.0,85.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
24963,0.0,0.0,84.5,0.0,11.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0
24967,0.1,0.0,84.4,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24970,0.0,0.0,94.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
24987,0.0,0.0,90.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
25032,0.0,0.0,82.5,0.0,15.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0
25045,0.0,0.0,91.0,0.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25050,0.0,0.0,88.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
25060,0.0,1.5,89.5,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25083,0.0,0.0,88.5,5.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25089,0.0,0.0,87.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25098,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0
25148,0.0,0.0,80.2,0.0,19.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0
25178,0.0,0.0,81.5,0.0,14.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0
25216,0.0,0.0,76.0,0.0,0.0,0.0,10.5,0.0,13.5,0.0,0.0,0.0
25218,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,4.5,12.5,0.0,0.0
25226,0.4,0.0,91.1,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25228,0.0,0.0,94.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25240,0.0,2.5,92.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
25246,0.0,0.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
25284,0.0,0.0,80.5,0.0,0.0,0.0,9.0,0.0,10.5,0.0,0.0,0.0
25334,0.0,0.0,85.0,0.0,14.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
25341,0.0,0.0,89.5,3.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
25365,0.0,0.0,77.7,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.8
25367,0.5,0.0,85.5,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25373,0.0,0.0,83.5,3.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0
25391,0.0,0.0,74.6,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.9
25407,0.0,0.0,90.5,4.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0
25411,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0
25450,0.0,0.0,81.9,0.0,17.5,0.0,0.0,0.6,0.0,0.0,0.0,0.0
25454,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5,0.0,0.0
25463,0.2,0.0,82.8,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25472,0.0,0.0,77.3,0.0,0.0,0.0,0.0,0.2,0.0,22.5,0.0,0.0
25478,0.0,0.0,82.2,0.0,17.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0
25504,0.0,0.0,76.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0
25530,0.0,0.0,91.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
25590,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.5
25601,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,3.5,17.5,0.0,0.0
25610,0.0,4.0,87.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
25663,0.0,0.0,95.0,3.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0
25673,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0
25677,0.0,0.0,80.0,0.0,17.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
25697,0.0,0.0,77.5,0.0,13.5,0.0,0.0,0.0,0.0,0.0,9.0,0.0
25708,0.0,0.0,95.5,4.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
25722,0.0,0.0,80.5,0.0,19.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
25733,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0
25750,0.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,5.0,12.5,0.0,0.0
25816,0.0,0.0,82.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
25830,0.0,0.0,93.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
25835,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0
25837,0.0,0.0,81.0,0.0,17.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0
25842,0.0,0.0,94.5,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25845,0.0,1.5,79.5,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
25852,0.0,0.0,79.9,0.0,20.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
25871,0.6,0.0,87.4,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
25883,0.0,0.0,86.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
25893,0.2,0.0,79.8,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25896,0.0,0.0,83.2,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3
25897,0.0,0.0,79.9,0.0,19.5,0.0,0.0,0.6,0.0,0.0,0.0,0.0
25917,0.0,0.0,71.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,10.5,0.0
25925,0.1,0.0,84.9,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25931,0.0,0.0,75.5,0.0,0.0,0.0,1.5,0.0,0.0,23.0,0.0,0.0
25942,0.0,0.0,80.5,0.0,0.0,0.0,5.0,0.0,14.5,0.0,0.0,0.0
25980,0.0,0.0,94.0,5.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25997,0.0,0.0,86.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
26010,0.0,0.5,90.5,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26071,0.0,0.0,72.5,0.0,0.0,0.0,0.0,0.0,1.0,26.5,0.0,0.0
26090,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,7.5,14.5,0.0,0.0
26092,0.0,0.0,82.0,0.0,17.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
26129,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0
26133,0.0,0.0,77.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
26151,0.0,0.0,89.5,5.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0
26161,0.0,1.5,91.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26165,0.0,0.0,87.9,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.6
26166,0.0,0.5,94.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26184,0.0,2.5,91.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0
26197,0.0,0.0,88.0,0.0,1.5,0.0,0.0,0.0,10.5,0.0,0.0,0.0
26219,0.0,0.0,78.0,0.0,1.5,0.0,0.0,0.0,0.0,20.5,0.0,0.0
26235,0.0,0.0,87.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
26264,0.0,0.0,89.5,6.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
26289,0.0,0.0,71.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
26343,0.0,0.0,89.9,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6
26354,0.0,0.0,91.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
26387,0.0,2.0,94.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0
26412,0.0,0.5,81.5,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
26422,0.0,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
26427,0.0,0.5,92.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26438,0.0,0.0,88.0,3.5,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0
26439,0.0,0.0,86.5,4.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26448,0.0,0.0,82.0,0.0,17.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26460,0.0,0.0,91.0,8.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26476,0.0,0.0,84.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
26480,0.0,0.0,82.2,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3
26483,0.0,0.0,86.0,3.5,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0
26491,0.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
26498,0.0,2.5,89.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26526,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0
26534,0.0,0.0,77.5,0.0,0.0,0.0,0.0,0.0,4.0,18.5,0.0,0.0
26535,0.0,0.0,74.5,0.0,16.5,0.0,0.0,0.0,0.0,0.0,9.0,0.0
26543,0.0,0.0,89.0,0.0,10.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
26556,0.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,11.5,1.0,0.0,0.0
26589,0.0,0.0,88.0,7.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
26624,0.0,0.0,93.5,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
26653,0.0,2.5,94.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26662,0.0,0.0,91.1,0.0,0.0,0.0,0.0,0.4,8.5,0.0,0.0,0.0
26695,0.0,0.0,90.8,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
26698,0.0,0.0,82.0,0.0,0.0,0.0,3.5,0.0,14.5,0.0,0.0,0.0
26706,0.0,0.0,77.0,0.0,2.5,0.0,0.0,0.0,0.0,20.5,0.0,0.0
26722,0.0,0.0,75.4,0.0,0.0,0.0,0.0,0.6,0.0,24.0,0.0,0.0
26737,0.0,4.5,85.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0
26745,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,10.5,0.0
26754,0.0,0.0,83.5,0.0,0.0,0.0,5.0,0.0,11.5,0.0,0.0,0.0
26755,0.0,0.0,90.1,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.9
26756,0.0,0.0,88.8,0.0,10.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0
26782,0.0,0.0,79.5,0.0,0.0,0.0,9.5,0.0,11.0,0.0,0.0,0.0
26823,0.0,0.0,93.0,4.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
26840,0.0,0.0,91.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
26841,0.0,0.0,84.5,0.0,0.0,0.0,2.0,0.0,13.5,0.0,0.0,0.0
26859,0.0,0.0,81.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26872,0.0,0.0,90.0,3.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0
26915,0.0,2.0,95.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26916,0.0,0.0,88.2,0.0,11.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
26923,0.0,0.0,76.5,0.0,0.0,0.0,0.0,0.5,0.0,23.0,0.0,0.0
26940,0.0,0.0,90.5,7.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
26992,0.0,0.0,83.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
27009,0.0,0.0,83.5,0.0,16.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
27022,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,4.5,0.0
27036,0.0,0.0,79.3,0.0,20.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0
27073,0.0,0.0,78.5,0.0,0.0,0.0,9.5,0.0,12.0,0.0,0.0,0.0
27085,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0
27134,0.0,3.5,91.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
27141,0.0,0.0,88.0,2.5,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0
27143,0.0,0.0,92.7,7.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
27155,0.5,0.0,80.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27171,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,3.5,0.0
27173,0.0,0.0,80.0,0.0,0.0,0.0,8.5,0.0,11.5,0.0,0.0,0.0
27175,0.0,0.0,86.1,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
27192,0.3,0.0,91.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27198,0.0,0.0,89.5,4.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0
27228,0.0,0.0,83.2,0.0,16.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0
27240,0.0,0.0,90.5,4.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27264,0.0,0.0,83.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0
27279,0.0,0.0,83.5,0.0,16.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
27297,0.0,0.0,87.7,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
27336,0.0,0.5,80.5,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
27344,0.0,0.0,72.5,0.0,0.0,1.0,0.0,0.0,0.0,26.5,0.0,0.0
27384,0.0,0.0,89.0,0.0,7.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0
27388,0.0,0.0,79.3,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
27389,0.0,0.0,79.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0
27394,0.0,0.0,78.5,1.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0
27399,0.0,0.0,88.1,0.0,11.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
27402,0.0,2.5,94.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
27417,0.0,2.5,91.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0
27426,0.0,0.0,89.0,0.0,9.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0
27446,0.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.5,0.0
27459,0.0,0.0,89.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
27500,0.0,0.0,86.0,0.0,0.0,2.5,0.0,0.0,11.5,0.0,0.0,0.0
27516,0.0,0.0,77.0,1.5,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0
27522,0.0,0.0,73.5,1.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0
27551,0.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
27562,0.0,0.0,88.5,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27574,0.0,0.0,85.5,0.0,12.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
27637,0.0,0.0,89.2,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3
27639,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,6.5,5.5,0.0,0.0
27672,0.0,0.0,84.5,0.0,13.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
27707,0.0,0.0,85.5,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.5,0.0
27778,0.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.5,0.0
27779,0.0,0.0,88.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
27813,0.5,0.0,92.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27819,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2.5,0.0
27841,0.0,0.0,87.6,0.0,0.0,0.0,0.0,0.9,11.5,0.0,0.0,0.0
27866,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,4.5,22.5,0.0,0.0
27911,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0
27920,0.0,0.0,93.5,6.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
27941,0.0,0.0,90.0,0.0,1.5,0.0,0.0,0.0,8.5,0.0,0.0,0.0
27980,0.0,0.0,88.0,0.0,9.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0
27991,0.0,0.0,89.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0
27997,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,0.0
28027,0.0,0.0,88.7,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.3
28049,0.0,0.0,92.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28067,0.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,8.0,4.5,0.0,0.0
28078,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,4.5,0.0
28080,0.0,3.5,93.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
28112,0.0,0.0,86.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
28135,0.0,0.0,89.5,0.0,10.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
28177,0.0,0.0,84.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
28180,0.0,0.0,78.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0
28196,0.0,0.0,84.5,0.0,14.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28223,0.0,0.0,73.7,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.3
28232,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0
28248,0.0,0.0,87.5,0.0,0.0,1.5,0.0,0.0,11.0,0.0,0.0,0.0
28293,0.0,0.0,80.5,0.0,17.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0
28314,0.0,0.0,91.0,1.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28322,0.0,0.0,84.5,3.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28385,0.0,0.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
28405,0.0,0.0,77.6,0.0,0.0,0.0,0.0,0.9,0.0,21.5,0.0,0.0
28410,0.0,0.0,84.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
28415,0.0,2.0,93.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0
28416,0.0,0.0,90.0,0.0,2.5,0.0,0.0,0.0,7.5,0.0,0.0,0.0
28450,0.0,0.0,86.5,0.0,0.0,0.0,0.0,0.0,4.5,9.0,0.0,0.0
28455,0.0,0.0,90.7,0.0,9.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
28513,0.0,0.0,80.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
28556,0.0,0.0,85.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,2.0,0.0
28561,0.2,0.0,88.3,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28564,0.0,0.0,77.5,1.5,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
28566,0.0,0.0,80.2,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
28593,0.0,3.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
28620,0.0,4.0,94.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28660,0.0,0.0,80.5,0.0,17.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0
28688,0.0,0.0,85.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
28690,0.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
28697,0.0,0.0,86.5,0.0,0.0,0.0,0.0,0.0,9.5,0.0,4.0,0.0
28711,0.0,0.0,91.5,3.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0
